start	end	text
0	12160	Et bienvenue à l'apéro du CAPTAIN WELL, ça décoiffe avec le CAPTAIN, salut c'est l'apéro
12160	13160	là.
13160	16040	Ouais salut les barbus et c'est parti pour l'épisode 23, vous l'avez attendu, celui-là
16040	21000	vous l'avez attendu 2 semaines et c'est un épisode exceptionnel on peut le dire, puisque
21000	28760	pour plusieurs raisons, premièrement parce que Babosaure est avec nous, ouais, la grotte,
28840	33840	et aussi parce qu'on a réussi à se débarrasser de Manox, wouah, ça va faire plus d'un heureux,
33840	39840	moi il me manque déjà, mais non, alors salut Babosaure, salut, écoute heureux de t'avoir
39840	43840	ici, on t'attendait depuis un moment, je sais que Manox c'est un peu triste de ne pas pouvoir
43840	47840	te voir, mais bon tu reviendras une prochaine fois comme tous nos invités, bah carrément
47840	51840	ou même vous viendrez dans ma grotte, oui mais on en a parlé, mais je ne sais pas si,
51840	54840	est-ce qu'on tiendra tous, on vient tous venir avec les scus, c'est pas sûr, on va venir
54840	57840	foutre le bordel, j'ai une première question pour Babosaure, vas-y, alors qu'est-ce qui
57920	60920	fait que Babosaure, une grotte ou une cave ?
60920	64920	Euh, moi je suis plutôt grotte, mais en même temps, une cave, une grotte, c'est quoi la
64920	68920	différence ? Je pense que là on est sur les questions métaphysiques, c'est des heures,
68920	72920	des heures, c'est l'humidité, bah ici on a un petit mur qui fait grotte aussi sur le
72920	75920	côté, c'est vrai, c'est un peu naturel quoi, je pourrais essayer de coller des pierres
75920	80920	de Molière sur le côté, on s'écarte pour qu'on accélère ce phénomène, donc voilà
80920	86920	donc c'est l'épisode numéro 23, nous sommes en direct le mardi 16 février, quoi dire
87000	93000	de plus, il est 23h30, haha, running gag, non il est minuit, d'ailleurs on est du coup
93000	98000	on est plus le 16, on est le 17, euh, on va faire un petit tour de table pour commencer ?
98000	99000	Si tu veux.
99000	102000	Puis on va commencer par Babosaure, écoute, dis ce que tu veux.
102000	103000	Ce que je veux.
103000	104000	Voilà, c'est bien dit.
104000	105000	Alors ton père.
105000	106000	A toi.
106000	110000	Coucou, bonjour les amis, j'étais bien triste de ne pas être avec vous la semaine
110000	111000	dernière.
111000	112000	Tu parles, t'étais énervé.
112000	113000	Viens, acculez, va.
113080	118080	Alors ce soir de quoi qu'on cause, je vais vous causer un petit peu de l'allopsie,
118080	124080	un petit peu de cinéma, un petit peu de lecture, et surtout je vais avec vous effleurer une
124080	126080	question absolument fondamentale.
126080	129080	On en reparle tout à l'heure.
129080	130080	Voilà, dis nous, un indice.
130080	136080	Juste une question avant, on m'a dit que tu étais en vacances en Bulgarie dans un
136080	138080	voyage de presse organisé par Marc Dorsel, est-ce que c'est vrai ?
138160	146160	Et voilà, attention, silence, on vient de dépasser les 200 mecs en train de nous mater
146160	147160	en vidéo.
147160	148160	Bienvenue à tous.
148160	151160	Une raison de plus pour ceux qui nous écoutent en différé de venir en live, toute la semaine
151160	152160	prochaine, il y aura une petite surprise.
152160	153160	202 continués.
153160	154160	Il y a des surprises toutes les semaines ici.
154160	155160	Il y a des surprises toutes les semaines.
155160	156160	C'est hallucinant.
156160	157160	Quoi qu'on cause, qu'est-ce que tu nous as préparé ?
157160	158160	Oui.
158160	159160	Alors moi j'ai rien préparé du tout.
159160	160160	C'est pas vrai.
160160	161160	Non, si si.
161160	164160	Babosaure en est témoin, à 22h30 je m'y suis mis.
164240	170240	Je vais préparer une toute petite rubrique cinéma, qui n'est pas spécialement un cinéma,
170240	174740	mais on en reparlera tout à l'heure parce que ça va venir justement avec le thème
174740	175740	de l'émission.
175740	180960	Un was-off bien sûr, et je ne sais pas si tu es au courant, Manox est absent, mais
180960	183160	il nous a quand même envoyé un de ses invités malheureusement.
183160	184160	Ça c'est pas la peine.
184160	185160	Je n'ai pas esforcé.
185160	188160	Il sera là quand même, il s'appelle Alberto González.
188160	189160	Alberto.
189160	190160	Exactement.
190160	191160	González.
191160	192160	González.
192160	199160	C'est un lighting lover, chanteur, compositeur, amoureux des mots et du tweet.
199160	201160	Tu nous rassures quoi.
201160	205160	Juste avant d'aller un peu plus loin dans le podcast et de continuer, un petit retour
205160	206160	sur l'épisode de la semaine dernière.
206160	209160	Pour ceux qui n'étaient pas au courant, il n'y a pas eu d'épisode de la semaine
209160	212160	dernière, mais il y a eu une libre antenne, donc tous ceux qui étaient en live ont pu
212160	213160	s'en rendre compte.
213160	217160	C'était un numéro assez spécial, très intéressant, on a discuté de plein de choses,
217160	221160	on a discuté de cinéma avec, je ne me rappelle jamais de Tom Solo, il est trop compliqué
221160	222160	C'était Ateraki.
222160	223160	Ateraki.
223160	227160	Qui est projectionniste, on a parlé avec Jérôme de podcast, on a parlé de quoi encore ?
227160	231160	On a parlé avec Aitae d'anime et de manga, enfin on a parlé de plein de choses.
231160	234160	C'était plus intéressant qu'un apéreau en plus.
234160	237160	Limite, surtout qu'il n'y avait pas l'ordre de ton père.
237160	240160	Encore un coup de riz qui a coupé au montage, mais de toute façon les mecs connaissent
240160	243160	tous son prénom donc ce n'est pas grave, Mathieu Blanco donc qui en fait est l'ordre
243160	244160	de ton père.
244160	245160	J'ai pris une autre voix.
246160	251160	Ceci pour dire, est-ce qu'on m'a demandé, est-ce qu'un jour on aura le mp3 de ce moment
251160	252160	de poésie on peut le dire ?
252160	255160	Je ne sais pas non, pourquoi ? C'est prévu ?
255160	258160	Parce que la dernière fois tu avais dit, quand j'arrive à 300 followers, je vous mets
258160	259160	le mp3.
259160	261160	Ah alors si j'arrive à 1000 followers, il y sera quoi.
261160	266160	Et est-ce que la chanson Tuito sera disponible en mp3 ? Moi je l'attends.
266160	270160	Écoute, si l'ordre de ton père lance son premier tweet, il y aura la chanson mp3.
270160	272160	On en rediscusse.
272160	273160	Ça va être jackpot ça.
273160	274160	On met la pression carrément.
274160	277160	Parce que l'ordre de ton père pour le faire tweeter, bon courage.
277160	280160	La partie de Chatroulette et tout, mais bon on vous en reparlera une autre fois parce
280160	281160	que c'était mythique aussi.
281160	286160	Sinon, on a un sondage qui est en cours, une petite enquête qu'on a fait sur l'apéro.
286160	288160	Il y a déjà 300, 400 personnes qui ont répondu.
288160	290160	C'est-à-dire vous avez jusqu'à la fin de la semaine pour répondre.
290160	296160	Donc vous allez sur notre site CaptainWeb.net et puis vous trouverez le sondage, vous répondez.
296160	297160	Vendredi on clôture le bordel ?
297160	298160	Voilà, il paraît.
298160	299160	Ok, il paraît.
299160	303160	De toute façon on va le trouver facilement, vu le peu de postes que tu as mis depuis, il
303160	304160	doit être dans la première page.
304160	306160	Oui, c'est bon, on arrête de critiquer un peu.
306160	308160	On dit rien.
308160	315160	Ensuite, avant de passer aux actus, au répondeur, on a un répondeur ce soir.
315160	317160	On a deux, trois petits trucs.
317160	323160	Il y a notre camarade Aïtaye, fidèle des fidèles, qui offre, attention, ceci.
323160	326160	Tiens, je te laisse le montrer à la cam parce que moi je suis...
326160	329160	Je suis le pire Belmar de l'apéro.
329160	330160	Vas-y.
330160	332160	Alors attention, ce n'est pas de la merde.
332160	335160	Ceci est un coffret complet d'une série d'animes.
335160	337160	Aïtaye nous en parlera peut-être mieux.
337160	344160	Voilà, qui s'appelle la mélancolie de Haruchi Suzumiya, qui est aussi appelée Boga des SOS,
344160	345160	je crois, en français peut-être.
345160	347160	Mais je n'ai pas trop capté.
347160	349160	Donc voilà, quatre DVD.
349160	351160	Attention, c'est super.
351160	352160	Comment on va faire ?
352160	353160	On a réfléchi entre nous.
353160	356160	Ce qu'on va faire en fait, c'est qu'on tirera au sort, la semaine prochaine,
356160	358160	dans le début du live, parmi tous les mecs qui sont en ligne.
358160	361160	Donc voilà, on ne va pas faire ça dans les commentaires.
361160	364160	Ceux qui seront en live seront récompensés.
364160	366160	Un d'entre vous sera récompensé.
366160	368160	On aura peut-être un petit autre chose à vous faire gagner.
368160	370160	Mais là, ce n'est pas évident.
370160	373160	On a eu du mal à l'avoir quand même, celui-là.
373160	374160	On va le garder, on va le garder.
374160	375160	Je ne sais pas.
375160	377160	Voilà, voilà, voilà.
377160	380160	Pas trop capté qu'on me dit sur le monsieur, monsieur.
380160	382160	Tout le monde a compris ce que c'était.
382160	383160	C'était un tampon.
383160	384160	Voilà, exactement.
384160	387160	Donc, sérieux, je vous l'envoie par la poste et tout.
387160	388160	Ça va nous coûter cher en plus.
388160	390160	Parce qu'on a eu du mal à l'avoir, celui-là, quand même.
390160	391160	Ça nécessitait du travail.
391160	393160	Bon, on écoute les messages du répondeur ?
393160	394160	Ok, c'est l'heure du répondeur.
394160	395160	Allez, go !
395160	396160	C'est de la merde, c'est n'importe quoi.
396160	397160	Hello, captain.
397160	400160	Ici la société de production de Marc Dorsel.
400160	401160	Ça a obligé de tourner quand même.
401160	403160	Oui, bonjour l'équipe du captain Webb.
403160	405160	J'appelais parce que j'avais tout à rien à dire.
405160	407160	Mais il paraît que ce n'est pas trop un problème.
407160	408160	Hello, le captain Webb.
409160	412160	Et j'aimerais tout de suite qu'on donne un coup de fouet à Manox.
414160	415160	Salut le captain.
415160	418160	Bah écoute, je suis en train de m'ouvrir une bière là.
418160	419160	C'est Lo et Marie.
419160	424160	Et puis c'était pour savoir si vous comptiez faire un double ce soir.
424160	427160	Parce qu'on s'est un peu fait arnaquer la semaine dernière.
427160	428160	Donc...
428160	429160	Jamais content.
429160	433160	Vous avez intérêt de cartonner, d'envoyer du bonnet, des tutes et tout ça.
433160	436160	Et en espérant avoir des habilités bientôt.
436160	439160	Parce que c'est encore plus drôle quand les gens se bourrent la gueule chez vous.
439160	440160	Allez, tchao les mecs.
440160	441160	Exocé !
441160	442160	Et voilà.
442160	445160	Il appelle souvent Louis-Marie sur le répondeur.
445160	446160	Il appelle tout le temps.
446160	447160	C'est le seul à nous appeler.
447160	449160	D'ailleurs il prend des voix différentes pour faire croire qu'il y a du monde.
449160	450160	C'est le seul.
