start	end	text
0	16800	Salut bande de mulets, bienvenue sur l'épisode 18 de CaptainWeb.net avec toute l'équipe
16800	21240	au complet, à commencer par l'ordre de ton père, bonne année à tous à nos auditeurs
21240	25840	et à mes collègues, notre ingénieur du son responsable de What's Up Quackos, bonne
25840	33880	année 2010, avec plein de bonheur, de bonnes choses, d'alcool, de bonnet, de pute moscovite,
33880	34880	pardon.
34880	36840	Vous l'aurez reconnu, et surtout Manox.
36840	40680	Ah oui, bonne année, happy fucking new year, pour tout le monde.
40680	44240	Voilà, vous l'aurez deviné, on est le mardi 5 janvier, il est, sur ma fiche, il a marqué
44240	47360	il est 23h30, je crois que c'est plus le cas, il est minuit, bon c'est pas grave, vous
47360	48360	avez l'habitude maintenant.
48360	49840	Est-ce que tu notes l'horaire sur ta fiche ?
49840	55040	Oui, je note, et depuis 18 numéros, il a marqué, il est 23h30 pour cet enregistrement
55040	58840	en direct, mais je me dûle à chaque fois, parce qu'on est jamais à l'heure, tu vois.
58840	62640	Bref, voilà, on commence par un petit tour de table comme d'habitude ?
62640	63640	Oui.
63640	64640	L'ordre de ton père.
64640	66640	Tu lui as préparé quoi ce soir ?
66640	67640	Je commence le premier.
67640	70840	Une petite rétrospective de la dernière décennie.
70840	72440	Ah bah rien que ça.
72440	73440	Déconclué, carrément.
73440	78440	Mais attention, je l'ai torchée en moins de dix minutes, une minute par an.
78440	80640	Ah c'est pas mal, ça mérite pas plus.
80640	83640	Techniquement, la dernière décennie ne s'arrête que l'année prochaine.
84240	85240	Oui.
85240	86240	Techniquement, oui.
86240	90240	Bon, moi ça va être du was-off, comme d'habitude, tout le monde a l'habitude maintenant.
90240	93240	Sa tweet, sa pulse et sa was-off en podcast.
93240	94240	Manox ?
94240	97240	Alors moi ça va être la France des chansons avec un invité un peu particulier.
97240	98240	On commence bien l'année.
98240	103240	Voilà, il s'agit de Fabien, qui est aussi un ferru d'informatique et de nouvelles technologies
103240	108240	et qui va venir avec son guitariste pour chansonner, un peu taper la musique.
108240	109240	Ça promet.
109240	110240	Captain ?
110240	111240	Eh bah écoute, super.
111240	114240	Juste un petit truc, on va peut-être, avant de commencer directement les actus,
114240	116240	on va parler du concours qu'on avait lancé il y a deux semaines,
116240	118240	donc avant notre interruption de Noël.
118240	121240	Et donc, qui c'est qui a gagné ?
121240	122240	Qui donc ?
122240	124240	Je crois qu'il y a eu un seul participant dont ça va être vidéo.
124240	125240	Mais oui.
125240	126240	Qui a participé deux fois d'ailleurs.
126240	127240	Oui, qui a participé deux fois.
127240	128240	Il voulait toujours de gagner.
128240	129240	Voilà.
129240	131240	Vainqueur par cas ou technique, je crois qu'il y a rien à dire.
131240	132240	C'était du bon boulot quand même, bravo.
132240	133240	C'était du bon boulot.
133240	134240	Donc on va féliciter Carmelo.
134240	135240	Bravo Carmelo, bravo.
135240	136240	Tu as gagné...
136240	137240	Bravo.
137240	138240	Tu as gagné quoi déjà alors ?
138240	141240	Eh bah écoute, il a gagné une boîte de jeux Lord of the Rings, online,
141240	145240	la première extension et un mois d'abonnement offert par Hytale.
145240	147240	Donc vous trouverez l'adresse sur le site.
147240	150240	Voilà, et qu'il la montre en direct pour ceux qui sont en direct,
150240	151240	qu'il la montre sur la Webcam.
151240	152240	On peut remercier donc Hytale.
152240	154240	Donc Hytale, merci à toi.
154240	155240	Merci.
155240	156240	N'oublie pas.
156240	158240	Et puis bravo Carmelo, il faudrait qu'un jour, bravo.
158240	161240	Mais Carmelo, on le recevra un jour, on fera une petite émission.
161240	165240	Et d'ailleurs c'est possible de regarder la vidéo via le Captain Web.
165240	166240	Oui tout à fait, elle est sur le site.
166240	169240	Je l'ai publié directement parce que je me doutais qu'il n'y aurait pas beaucoup d'autres participants.
169240	171240	D'ailleurs Poff m'a déçu sur le coup.
171240	173240	Moi je pensais aussi que Poff allait le faire.
173240	174240	Je pensais que Poff l'aurait fait.
174240	175240	La déception tout de suite.
175240	177240	Écoutez, c'est pas grave, on punira...
177240	180240	Pas beaucoup de melomane en fait dans nos auditeurs.
180240	181240	On le fouettera au prochain tour.
181240	183240	C'est pour ça qu'ils écoutent la rubrique musicale de Manox.
183240	184240	Voilà, c'est ça.
184240	186240	Sinon, juste un petit truc pour...
186240	189240	Donc en 2010, on a pas mal de choses prévues pour les premiers mois.
189240	191240	Donc qu'est-ce qu'on va dire ?
191240	194240	Déjà, je crois qu'Anti-Stress sera de retour la semaine prochaine avec toi alors ton père ?
194240	195240	Exact.
195240	196240	Donc vous allez nous parler de quoi ?
196240	199240	Alors il va nous parler parce que c'est lui qui va travailler.
199240	201240	Il va nous parler du logistère feubre.
201240	204240	Et mes amis, je vous recommande de prendre un bon oreiller.
204240	206240	Oh d'accord, merci pour le conseil.
206240	207240	Sympa.
207240	211240	Oui, on peut dire que l'année 2010, ça va être indéniablement l'année du Captain.
211240	212240	Bah oui !
212240	213240	Ah bah écoute, tout à fait.
213240	215240	À la fin de l'année, il ne restera plus l'autre podcast, il n'y aura plus que nous.
215240	216240	On aura racheté tous les autres.
216240	219240	Soit on est en train de préparer un budget de 10 euros environ.
220240	223240	Maitre, au bout, vous pouvez nous envoyer de l'argent comme d'habitude.
223240	229240	Sinon, il y a des chances, je ne sais pas si on va en parler, qu'on reçoive Mathieu Blanco et Crysis.
229240	231240	Une de ces prochaines semaines où on en reparlera.
231240	232240	T'en as déjà parlé en fait ?
232240	238240	Voilà, bah maintenant j'en ai parlé mais on en reparlera plus en détail pour cette émission qui sera spéciale.
