start	end	text
0	17720	Et c'est parti pour le second apéro du capitaine bande de glands en direct et pour une seconde
17720	22600	fois puisqu'une fois de plus Manox a déconné en coupant le câble lors du premier enregistrement
22600	23800	heureusement au bout de dix minutes.
23800	27080	Ok donc on va recommencer ceux qui sont sur la chatroom vous allez entendre deux fois
27080	30440	la même chose mais bon comme on sait que vous nous adorez vous allez nous pardonner vite fait.
30440	33720	On va faire un petit tour de table d'abord commençant par l'ordre de ton père.
33720	38200	Bonsoir à tous merci d'être présent pour nous écouter et on est ravi de vous
38200	40640	revoir pour une bonne soirée de déconnades Manox.
40640	45440	Et bien je vais dire exactement la même chose mais en d'autres mots mais finalement je vais
45440	49240	dire exactement la même chose en fait je vais pas le dire mais c'est ce que je voulais dire.
49240	56640	Ok salut c'est Quacos donc comme je l'ai déjà dit tout à l'heure heureux de
56680	59240	vous retrouver pour une deuxième édition et attention nouvelle en brique
59240	61560	nouveau was off et tout ça va être de la top baba.
61560	66000	Ouais ok alors avant de commencer vraiment l'émission et de partir sur les actualités
66000	72040	on reprend un peu donc déjà on va remercier Feelgood et Pod Radio puisqu'on vient de sortir
72040	75240	juste d'une heure et demie de débat d'octets juste avant on a juste eu le temps d'aller
75240	78400	courir au McDo pour aller faire une petite pause absolument et on est de retour c'est ça le
78400	84760	professionnalisme et c'est ça voilà on a bien bouffé bref c'était sympa et maintenant on est
84760	90560	de retour. Captain on va peut-être remercier tous les gens qui ont eu la gentillesse de suivre le
90560	94600	premier podcast et surtout de nous envoyer des commentaires super positifs.
94600	98640	Exactement de parler de nous de faire des articles donc on va commencer évidemment sur
98640	103400	déjà Twitter il y a beaucoup de monde sur Twitter qui nous a fait une grosse pub et qui a relayé
103400	110800	notre lien dont Mathieu Blanco Pof donc Feelgood qui d'autres je sais plus il y en a tellement mais
110800	115000	vous irez voir sur le site j'ai fait un petit résumé justement un petit article hier et puis
115000	121680	aussi les articles dont Fred de la Fredzone.org qui nous a fait un gros article Thierry Roguet
121680	126560	aussi qui je crois est sur le chat oui non je sais plus. Thierry tu es là ? Parce que sur le chat
126560	130640	quand même on en parle 20 personnes record battu parce qu'il y a des infos on avait fait deux
130640	138240	personnes dont l'auditeur mystère quoi d'autre sinon voyons voyons je suis seul à parler du
