start	end	text
0	17520	Salut tout le monde, camarades amateurs de poésie du XIXe siècle, d'opéra napolitain
17520	21120	de porno japonais avec des monstres à grosses tentacules, bienvenue dans l'épisode
21120	24800	numéro 35, un épisode exceptionnel et cette fois on peut le dire vraiment, on le dit
24800	33800	à chaque semaine mais cette semaine nous avons Giselin, dis-nous juste qui représente-tu
33800	41520	ce soir ici à l'apéro ? Oui, Marc Dorsel. Et là tout est dit, ça nous a pris quand
41520	46480	même 35 épisodes dans l'amener dans ce trou, s'y mettre sous terre, il a risqué
46480	52400	sa vie pour venir et enfin nous avons notre épisode avec quelqu'un officiellement de
52400	55520	Marc Dorsel. J'ai une petite larme. Je crois qu'on a atteint notre but, on pourra arrêter
55520	62280	après cet épisode là. C'est fini, c'est le dernier. Donc nous sommes le mardi, je ne
62280	70560	sais même pas, 25 mai 2010. Presque mercredi. Oui on est dans une minute qui sera mercredi
70560	74080	exactement. Ok encore mardi. Alors David, on a une tradition ici, on commence toujours
74080	79320	par un tour de table, on commence par l'inviter le tour de table, alors ton père va commencer
79320	88240	comme d'habitude et tu vas enchaîner, introduire l'inviter. Alors ce soir, il va s'en aller
88240	93560	là. Donc ce soir, podcast explicite comme d'habitude mais plus que d'habitude, interdit
93560	97120	au moins de 18 ans, donc présentez vos cartes d'identité. S'il vous plaît. Parce que
97120	100280	j'en connais quelques-uns autour de la table, je ne suis pas certain qu'ils soient majeurs.
100280	103240	En tout cas sur les webcams, je peux te confirmer qu'il y en a qui ne devraient pas être rares.
103240	108240	Alors ma rubrique ce soir sera effectivement également interdite au moins de 18 ans,
108280	112880	mais ce soir ça va être un petit peu crade, il va y avoir du sang. La semaine dernière
112880	119280	j'avais fait les simulateurs de train, et bien ce soir simulation de chirurgie. Et on
119280	125040	va parler un petit peu, on va également parler un petit peu de VP8 et du projet WebM. Donc
125040	130440	voilà. Je suis sûr que Gislain, tu sais de quoi il veut parler ? Pas du tout. Ok, je
130440	134080	suis sûr que ça va t'intéresser. Tu t'intéresses un peu à la high-tech, la techno, tout ça ?
134080	142520	Oui, énormément. Mais VP8, je ne sais pas. Et pourtant pour la VOD, je pense que ça t'intéressera.
142520	148800	Exactement. Avec plaisir. Ensuite ça sera donc mes rubriques à moi. Cette semaine bien sûr le
148800	154920	was-off, mais avant ça, avant ça une rubrique spéciale bien sûr pour notre invité. Une
154920	159720	rubrique exploration du capitaine, ou en fait ce n'est pas le capitaine, c'est moi, qui suis
159720	167520	allé ce matin dans les locaux de Marc Dorsel production pour voir bien sûr ce dont tout le
