start	end	text
0	16920	C'est l'apéro et c'est le numéro 40, on l'a fait les amis, 40 épisodes, pratiquement
16920	19240	un an de podcast, ça vous troupait le cul ?
19240	20240	J'en reviens pas.
20240	26880	Comme on en parlait dans les commentaires du numéro 39 qui a un peu divagué, on l'a
26880	29120	fait à 40 podcasts, 41 la semaine prochaine.
29520	35200	Normalement c'est l'avant dernier de la saison, comme c'est l'avant dernier de la saison,
35200	43200	nous recevons ce soir nos deux chroniqueurs préférés, à savoir Antistress et David.
43200	45280	Bonsoir les amis.
45280	53160	Kikou lol, 29 juin, le 30 juin et il est minuit.
53160	55320	Et demi.
55320	56320	Midi ?
56320	57320	Midi et demi déjà.
57320	62000	En soir on va parler de plein de trucs, on va parler de high-tech comme d'habitude,
62000	63760	mais on va aussi parler, on va revenir un peu sur…
63760	66240	Mais dis pas qu'on va parler d'Apple, me dis pas qu'on va parler d'Apple, me dis
66240	67640	pas qu'on va parler d'Apple, me dis pas qu'on va parler d'Apple, me dis pas qu'on
67640	68640	va parler d'Apple.
68640	73880	Malheureusement Apple fait partie de ma rubrique, mais on verra ça plus tard.
73880	76760	On va faire un petit tour de table, on va commencer par les invités, honneur à vous.
76760	77760	Allez-y.
77760	78760	Allez vas-y Antistress.
78760	79760	Oui salut.
79760	81480	Qu'est-ce que tu nous as préparé ce soir Antistress ?
81640	85320	J'ai jeté 4-5 questions, puis on va essayer de faire une rubrique avec ça.
85320	86320	D'accord.
86320	87320	C'est pas un quiz !
87320	88320	Oh my god !
88320	91840	Ça ressemble à un quiz, à l'odeur du quiz, et c'est un quiz.
91840	92840	Il y a de la quiz.
92840	95560	Je croyais que ça avait été interdit par les autres instances de l'apéro.
95560	98520	Et pourtant je lui avais dit tu me fais pas de quiz.
98520	100320	On m'a dit que les invités faisaient ce qu'ils voulaient.
100320	102320	Bon c'est vrai.
102320	103320	Et toi David ?
103320	108280	Moi j'ai décidé de vous endormir à fond, mais alors à fond, avec mon sujet préféré
108280	114640	probablement, c'est-à-dire 2001, le lycée de l'espace, attention je ne lirai pas l'affiche
114640	118880	Wikipédia, je promets, je fais tout par cœur, et sur mes souvenirs, donc il va y avoir des
118880	119880	grosses conneries, ça va être bien.
119880	120880	Excellent.
120880	124920	Alors peut-être que tu peux aussi nous parler un petit peu de ton actu David ?
124920	125920	Ah oui.
125920	126920	Qu'est-ce que tu n'as fait il y a quelques jours ?
126920	131560	Eh bien écoute, vendredi soir dernier, tu étais là, Quacos, et nous avons enregistré
131560	136920	le premier épisode du Quadratour ! Qu'est-ce que le Quadratour ? Allez donc voir
136920	143560	sur Quadratour.net, Q... A... D... R... R... A... P... O... R... H... T... T... P...
143560	144560	J'ai pas le talent de leur tomber.
144560	151560	Donc Quadratour comme ça se prononce, point net, et là-dessus vous verrez, on a un petit
151560	153920	accueil qui pour l'instant n'est pas super chiadé.
153920	155480	Mais qui est très bien je trouve.
155480	156480	On va améliorer ça.
156480	159520	Et puis surtout, il y aura le premier podcast qui a été enregistré donc vendredi dernier,
159520	164080	en ligne, dans la journée de demain sur le site, d'ici trois à quatre jours sur iTunes.
164080	166600	Et il est prêt, il est uploadé, donc tout est prêt.
166600	169480	Il reste qu'à ce que le captain se bouche les couilles pour...
169480	170480	Oh là !
170480	171480	Mais on n'y croit pas.
171480	172480	Je ne sais pas que ça allait être long.
172480	173480	Ça va pas prendre des années.
173480	177240	En tout cas, on a enregistré 2h33, on s'est amusé comme des petits fous.
177240	182400	J'espérais faire moins, mais on a notre lord tomber personnel, c'est-à-dire le docteur
182400	185840	non, qui a été très très très long sur plein de trucs très très très ennuyeux.
185840	189920	Donc vous verrez, c'est vraiment amusant, on a beaucoup rigolé, on a bien vu, et puis
189920	193920	voilà, donc j'espère que ça vous plaira, puis dans une dizaine de jours, une douzaine
193920	196080	de jours, on remet ça pour le numéro 2.
196080	197840	Moi qui étais là, c'était sympa.
197840	202320	Je ne vais pas te compris, parce que ce podcast a une spécificité, n'est-ce pas ? Il s'adresse
202320	203320	à une...
203320	205040	Au geek depuis de 40 ans.
205040	206040	Voilà, exactement.
