start	end	text
0	12600	Et bienvenue à l'apéro du CAPTAIN WELL, ça décoiffe avec le CAPTAIN WELL !
12600	22000	Et c'est parti pour le 15ème épisode de l'apéro du CAPTAIN WELL, le seul apéro qui se fait à minuit puisque là, à l'heure où on commence le direct, il est minuit, nous sommes le combien ? On est le 8 aujourd'hui, le 7 ?
22000	22800	C'est le 8, c'est le 8.
22800	23600	Regarde l'écran, c'est marqué.
23600	25000	Ah oui, c'est vrai, c'est marqué sur l'écran, je suis con.
25000	29000	Nous sommes donc le 8 décembre et c'est le 15ème épisode, j'ai déjà dit, un petit tour d'étape pour commencer ?
29000	31000	Bah écoute, vas-y, leur ton père, crache le morceau.
31000	38000	Coucou les amis, ravi de vous revoir, vous qui êtes autour de la table et à tous nos auditeurs favoris qui nous sont fidèles, vous êtes nombreux ce soir.
38000	46000	Tout d'abord, un premier coucou très rapide à notre ami KissBand, qui tient un blog qui s'appelle KissBandWorld.
46000	48000	Ah oui, j'ai vu passer, tu m'en as pas regardé.
48000	57000	KissBand.fr slash blog slash, qui a fait un petit article sympa et il parle notamment de nous, c'est-à-dire qu'il propose un podcast pour chaque jour de la semaine.
57000	61000	Et le mardi, bien sûr, c'est le podcast du Captain Web.
61000	63000	C'est le podcast de l'apéro.
63000	65000	Donc on le remercie.
65000	67000	J'ai l'autre remerciement à faire, mais on les fera après.
67000	68000	Qu'est-ce qu'il y a ?
68000	75000	Rien de spécial à part, j'ai préparé un petit was-off en 10 minutes, ce soir c'est de l'express was-off.
75000	78000	On a commencé à retard mais on va finir à la même heure parce qu'on a tous des trucs super courts.
78000	84000	Juste souhaiter un bon anniversaire à iPatricia sur Twitter qui a la bonne idée d'être né le même jour que moi.
84000	86000	C'est un signe de qualité et de goût.
86000	88000	Bon anniversaire à toi, Coitous.
88000	90000	Oui, bon anniversaire, Coitous.
90000	92000	Tu nous diras des nouvelles de...
92000	94000	23 ans, c'est dur, mais bon.
94000	98000	Tu nous diras des nouvelles de Irina, qu'on t'a envoyé en privé hier soir.
98000	100000	Essayez de souffler les bougies, Irina.
100000	104000	Bonsoir à tous, bonsoir à toutes.
104000	112000	Ce soir, dans la rubrique Les Mystères de l'étrange, un invité particulier puisqu'il s'agit de Jean-Jacques, 32 ans.
112000	115000	Mais il lui a arrivé quelque chose d'un peu spécial.
115000	122000	Figurez-vous qu'il a été envoûté, son esprit est possédé par l'esprit d'Alex Follet.
122000	129000	Et oui, souvenez-vous, Alex Follet, le personnage qui incarnait Eddie Murphy dans le flick The Beverly Hills.
129000	131000	On arrête d'entendre ça.
131000	134000	Ça va être encore plus bizarre que d'habitude ou c'est juste la même chose ?
134000	138000	Non, je pense que ça va être bien, sauf que là on va avoir en plus une star internationale à nos côtés.
139000	142000	Au fait, Pépi numéro 3 ça arrive quand ?
142000	145000	Tout le monde demande, on attend.
145000	149000	Il y a même un petit peu de retard au niveau des rédacteurs, n'est-ce pas ?
153000	155000	Demain normalement, si tout va bien vers midi.
155000	157000	Ok, on verra ça à midi demain.
157000	162000	Comptez plutôt 16 heures le temps que j'écrive l'article qui va avec, parce que ça prend du temps.
162000	165000	Cette semaine, on a le camera design.
165000	167000	Design, est-ce que vous savez comment ça s'écrit en phonétique ?
167000	168000	Ah, non.
168000	169000	Tout de suite, c'est pas facile.
169000	174000	D-I-Z-G-N-E.
174000	179000	Le A-I, ça va être un I.
179000	181000	Écoute, moi il m'a pas mis ça à savoir.
181000	184000	C'est D-I-Z-A-G-N, je vous dis ça parce que c'est son pseudo sur Twitter.
184000	189000	Et qui nous offre encore une douzaine d'invitations pour Google Wave si quelqu'un en a pas encore.
189000	193000	Merci à lui, vous pouvez le retrouver sur son site.
194000	195000	Où sur ?
195000	196000	Quel est ce bruit ?
196000	198000	Je crois que c'est le voisin qui perce.
198000	200000	Oui, je crois qu'il est en train de découper un corps.
200000	201000	Qu'est-ce que c'est ?
201000	203000	What the fuck is this, man ?
203000	204000	Je croyais au début qu'il s'agissait d'une vente de l'or de ton père.
204000	205000	Ah non, écoutez.
205000	208000	Ce soir, l'apéro va être difficile.
208000	212000	What the fuck, on a le grec d'à côté qui est en train de faire de la perce dans sa carte.
212000	213000	À minuit, sympa.
213000	214000	Mais je rêve.
214000	215000	Il est turc.
215000	216000	C'est horrible.
216000	218000	Il était en train de découper un corps, les mecs.
218000	219000	C'est possible.
219000	221000	Oh putain, où le kebab pour demain ?
222000	224000	On enchaîne les mecs.
224000	226000	Si on a des bruits de perso, ça va être l'enfer.
226000	227000	Ça doit être dur.
227000	229000	J'espère qu'il ne découpe pas.
229000	233000	Si ça se trouve, il fait un trou pour pouvoir écouter le podcast en direct.
233000	234000	Ou peut-être pour nous tuer.
234000	235000	Peut-être qu'il veut envoyer du gaz pour nous empoisonner.
235000	237000	J'aperçois sa vie humaine.
241000	245000	Juste pour dire, Design qui offre une douzaine de places.
245000	247000	Vous pouvez le retrouver sur un site qui n'est pas encore ligne.
247000	249000	Il s'appelle yo-architecte.com
249000	250000	Je ne sais pas du tout ce que c'est.
250000	251000	C'est pas encore en ligne.
251000	253000	Je pense qu'il ne parlera pas de poney.
253000	254000	Voilà.
254000	256000	Ensuite, petit truc rapide.
256000	258000	Faites-nous de la pub comme d'hab sur iTunes.
258000	260000	On n'est plus dans la rubrique Nouveau et Remarqué.
260000	261000	Où on était depuis 3 mois.
261000	264000	Ils nous ont passé dans la rubrique En vedette.
264000	265000	En vedette, attention.
265000	267000	Sauf qu'on est moins visible qu'avant.
267000	270000	Vous cliquez sur le bouton Abonner 150 fois par jour.
270000	272000	On n'est plus dans le top.
272000	274000	Quand on est moins visible, les gens s'abonnent moins.
274000	275000	Plus personne ne s'abonne.
275000	276000	Le salaud.
276000	279000	Vous pouvez truquer comme d'habitude en cliquant 150 fois sur le bouton.
279000	281000	On va se faire bannir avec ton histoire.
281000	283000	Ils s'en foutent chez iTunes.
283000	284000	Ils n'en ont rien à battre.
284000	287000	Une dernière news avant de passer aux actus.
